sku_id,machine_family,machine_type,vcpus,memory,cpu_arch,region,region_code,zone,os,network_tier,price_model,on_demand_hourly_usd,spot_hourly_usd,sustained_use_discount_eligible,cud_1yr_discount,cud_3yr_discount,preemptible_available,effective_date,currency,boot_disk_type,boot_disk_gb,local_ssd_count,local_ssd_total_gb,gpu_model,gpu_count,gpu_hourly_usd,egress_destination,egress_gb,egress_unit_price_usd,billing_frequency,usage_hours_month,monthly_cost_estimate_usd,price_source,feedback
SKU-DF03326B1084,e2,e2-standard-64,64,256,X86-64,southamerica_east1,SOUTHAMERICA-EAST1,southamerica-east1-a,Linux,Standard,on_demand,US$ 2.6414,0.444,False,0.25,50%,N,2023-08-02,USD,pd-ssd,10GB,1,750,NVIDIA_L4,1.0,0.5603,australia,100,0.1871,Per_Second,,$2325.63,Manual,"Good value, meets our requirements perfectly"
SKU-1ED1B4D4F6B1,t2d,t2d-highmem-96, 96vcpus ,768 GB,x86_64,Us Central1,US-CENTRAL1,us-central1-f,linux,Premium,on_demand,5.007,"1,9336",0,25%,,YES,2025-10-29,usd,pd_standard,50,4,,,,,china,200,0.2309,hourly,730,,Calculator,Very satisfied with the pricing and performance
SKU-FB132973FD50,c2, c2-standard-32 , 32vcpus ,128,X86-64,Australia Southeast1,AUSTRALIA-SOUTHEAST1,australia-southeast1-d,Windows Server 2019,premium ,OnDemand,2.8828,US$ 0.6852,N,,0.5,False,02-06-2024,usd,PD-BALANCED,100GB,0,,,0.0,0,intercontinental,10,0.12 USD/GB,per_second,185,"544,53 USD",Pricing table,"Price is reasonable, nothing exceptional"
SKU-2A00DCDA4C4A,n1,n1-standard-8, 8vcpus ,30.0,x86_64,us-west1,US-WEST1,us-west1-a,Windows Server 2019,Premium,on_demand,"0,5148",0.1485,False,0.3,45%,true,01/03/2025,€,pd_standard,50,1,0,,,0,same-continent,10,"0,0798 /GB",per minute,730,$348.35,Manual,Acceptable cost for the specifications
SKU-AD4BE62A9DA7,c2,c2-standard-32, 32vcpus ,128,arm64,europe-west1,europe-west1,europe-west1-c,linux,Premium,OnDemand,1.9552 USD,$0.8336,no, 30 % , 50 % ,YES,10-10-2024,€,pd_balanced,10,2,,,,0,china,up to 10GB,0.2382,Per_Second,596,$1075.20,Pricing API,Too expensive for what you get
SKU-995BA2794B66,t2d,t2d-highcpu-96, 96vcpus ,96GB,x86_64,US Central (Iowa),us_central1,us-central1-f,RHEL,Standard,on-demand,$3.2984,1.104,True,0.2,57%,False,2024-07-21,€,PD-SSD,100 GB,1,,,,,china,200,0.2336,per-second,209,692.84,Manual,Pricing is in line with market rates
SKU-1956C1FA850F,e2,e2 STANDARD 32,32 vCPU,128,arm64,europe_west1,EUROPE-WEST1,europe-west1-b,Linux,STANDARD,on_demand,$1.2258,—,0,,45%,N,2025-06-24,US$,PD-STANDARD,10,1,,NVIDIA_A100_80GB,4.0,"18,1581",same-continent,50,0.0763,per-second,730,$15370.90,Manual,"Moderate cost, suitable for most use cases"
SKU-0403483C65AA,C2,c2-highmem-8,8, 64GIB ,X86-64,Asia East1,asia-east1,asia-east1-e,RHEL,STANDARD,on_demand,$0.6881,$0.1160,0,0.3,57%,0,18/10/2024,USD,pd_standard,25,4,,,0.0,0,same-continent,up to 50GB,0.0834,per minute,720,"500,63 USD",Manual,"Standard pricing, no complaints"
SKU-1A47F2C720BB,C3,C3 STANDARD 16, 16vcpus ,64,X86-64,us_west1,us-west1,us-west1-f,Windows Server 2022,Standard,on_demand,1.2385,0.5188,YES,25%,0.57,no,2024/08/31,EUR,PD-BALANCED,25,4,,NVIDIA_K80,4.0,"€0,7793",same-continent,100,"0,0772 /GB",hourly,730,,Calculator,Cost prohibitive for small projects
SKU-64B1B7D7F55C,n2,n2-highmem-96,96,768,arm64,Europe West1,europe_west1,EUROPE-WEST1-D,Windows Server 2019,premium ,on-demand,$9.7987,$3.6825,False,, 45 % ,0,10/30/2025,€,pd_balanced,100 GB,2,,,0.0,0,same-region,200,0.0096,per_second,approx 500,$7066.97,Pricing API,Standard pricing structure
SKU-400637DA684D,n2d,N2D STANDARD 96,96,384 GB,X86-64,australia-southeast1,AUSTRALIA-SOUTHEAST1,AUSTRALIA-SOUTHEAST1-A,linux,Premium,OnDemand,US$ 5.4127,$1.6831,N, 30 % ,57%,1,2025/03/02,US$,pd_standard,100,0,,,,,china,1000,0.2246,per-second,179,,Calculator,"Excellent value for money, great performance to cost ratio"
SKU-1F05DB1F1B07,n2d,n2d-highcpu-4,4, 4GB ,arm64,Us East4,us_east4,US-EAST4-A,Linux,premium ,on-demand,0.1355,0.0313,YES, 20 % ,0.57,True,28/09/2025,USD,pd_ssd,50 GB,0,,,,0,intercontinental,up to 100GB,0.1223,Per_Second,359,,Calculator,Excellent price-performance ratio
SKU-E1FE451DA238,c3,c3-highcpu-32,32 vCPU,32,x86_64,Europe North1,europe_north1,europe-north1-c,Linux,STANDARD,on_demand,1.4837 USD,$0.5340,0, 20 % ,0.57,False,07/28/2025,€,PD-SSD, 25gb ,0,,,,,same-region,50,0.0103,per_second,483,"663,68 USD",Calculator,Overpriced for the specifications
SKU-FE9FD3C46D56,c3,c3-standard-96 ,96 vCPU,384 GiB,x86_64,us-east4 ,us-east4,Us East4 D  ,RHEL,STANDARD,on_demand,6.3845 USD,—,True,25%, 57 % ,no,26/08/2025,EUR,PD-STANDARD,25GB,1,,,0.0,0,intercontinental,up to 1000GB,0.1165,hourly,730,,Calculator,Poor value for money
SKU-DA21DE0B52C5,c3,c3-highmem-8,8,64 GB,x86_64,Taiwan,asia_east1,ASIA-EAST1-E,Windows Server 2019,STANDARD,on_demand,0.8223,0.1494,False,20%, 57 % ,no,29/07/2025,usd,pd_balanced,50 GB,0,,,0.0,,same-region,500,0.0095,per minute,730,"610,03 USD",Manual,"Expensive option, not recommended"
SKU-3F35B62D2682,n1,n1-highmem-4,4 vCPU,26.0,arm64,me-central1,ME-CENTRAL1,mecentral1d,Windows Server 2022,Premium,on-demand,0.3486,0.1087,N,,50%,N,07-01-2024,USD,pd_ssd,50,0,,NVIDIA_L4,1.0,"0,5801",same-continent,up to 50GB,0.0797,per_second,730,690.46,Manual,"Excellent value for money, great performance to cost ratio"
SKU-CDF27E9D3663,n2,n2HIGHMEM64,64 vCPU,512,x86_64,asia-northeast1,ASIA-NORTHEAST1,asia-northeast1-b,Windows Server 2022,premium ,on_demand,,"1,8658",no,0.3,45%,False,01/16/2025,€,PD-STANDARD,10,2,,,,0,australia,up to 10GB,"€0,1928/GB",per-second,730,"4725,07 USD",Pricing API,"Fair price point, meets expectations"
SKU-AC64AF6FF133,c2,c2STANDARD32, 32vcpus ,128 GiB,X86-64,asia-southeast1,ASIA-SOUTHEAST1,asiasoutheast1d,Windows Server 2019,Standard,on-demand,2.6967 USD,US$ 0.6446,1,30%,57%,no,26/10/2023,usd,pd_balanced,25 GB,2,750,,,0,same-continent,10,0.0807,per_second,720,,Calculator,Very cost-effective for our use case
SKU-BF3B8CBA6BA6,c3,C3 HIGHMEM 32, 32vcpus ,256 GB,x86_64,asia-east1,ASIA-EAST1,asiaeast1c,Windows Server 2022,premium ,OnDemand,"3,3472","€0,9888",1,0.25,,False,2025/08/06,€,pd_standard,50 GB,2,,,0.0,,same-continent,up to 500GB,"€0,0791/GB",per_second,104,$389.65,Pricing table,"Price is reasonable, nothing exceptional"
SKU-005FD6CD954B,A2,a2 STANDARD 16,16,192,x86_64,us-west1,US-WEST1,us-west1-b,Windows Server 2019,premium ,on-demand,2.2781,0.8104,True,,,true,07/31/2024,usd,pd-balanced,100GB,4,,nvidia_v100,1.0,2.3591 USD,australia,up to 200GB,0.1928,per-second,261,,Calculator,Pricing is competitive
SKU-B93F8C63314C,c2,c2standard4,4,16,X86-64,asia-east1,ASIA-EAST1,asiaeast1f,linux,Standard,on-demand,$0.2477,$0.0898,True, 30 % ,,1,21-12-2023,EUR,PD-BALANCED,100,1,,,0.0,0,australia,up to 1000GB,0.1929,hourly,720,$350.77,Manual,"Expensive option, not recommended"
SKU-6DAE32E39075,C3,c3-highmem-4 ,4 vCPU,32 GB,arm64,Northamerica Northeast1 ,northamerica_northeast1,Northamerica Northeast1 F  ,Windows Server 2019,premium ,OnDemand,$0.3876,$0.1474,True, 25 % , 57 % ,0,04/01/2025,usd,pd_standard, 10gb ,1,,NVIDIA_L4,2.0,1.2806,australia,100,$0.183/GB,per minute,720,,Manual,Standard pricing structure
SKU-A0F20F5FA4D4,N2,n2-highcpu-16,16,16,X86-64,SOUTHAMERICA-EAST1,southamerica-east1,SOUTHAMERICA-EAST1-B,RHEL,premium ,OnDemand,,$0.3293,N,,0.5,no,01/12/2024,EUR,PD-STANDARD,100GB,0,,,0.0,0,same-region,up to 10GB,0.0103,per_second,720,,Pricing API,Cost prohibitive for small projects
SKU-676035737922,c3,c3HIGHMEM8,8,64,x86_64,northamerica-northeast1,northamerica_northeast1,Northamerica Northeast1 A ,Windows Server 2022,Standard,on_demand,0.7919,US$ 0.2321,False,0.3,,Y,2024-09-12,US$,PD-BALANCED,10,4,,,,,same-region,200,0.01 USD/GB,per minute,138,$112.34,Manual,Adequate pricing for the resources
SKU-3D358453DD9D,n2,n2-highmem-4,4 vCPU,32,arm64,EUROPE-WEST1,europe_west1,EUROPE-WEST1-F,Linux,STANDARD,OnDemand,$0.3005,US$ 0.1099,1, 25 % ,,True,08/05/2023,USD,pd_ssd,100,1,,,0.0,0,china,1000,$0.236/GB,Per_Second,varies,$469.22,Pricing table,Great pricing for the compute power
SKU-94355DA16CDC,a2,a2highcpu16,16,32,X86-64,EUROPE-WEST1,europe-west1,Europe West1 B ,Windows Server 2019,Premium,on-demand,1.3113,$0.2827,N,0.3,,,2024-04-10,US$,pd_ssd,100 GB,0,,NVIDIA_A100_40GB,1.0,"3,5281",same-continent,200,$0.079/GB,per_second,101,521.57,Pricing API,Pricing is acceptable
SKU-051BFB7BE7C6,c3,c3 HIGHMEM 64,64 vCPU,512,arm64,asia-northeast1,asia-northeast1,asia-northeast1-e,Windows Server 2022,Standard,on-demand,"€6,8333","€2,5857",1, 30 % ,,1,05-03-2025,EUR,pd_ssd, 10gb ,2,,,0.0,,same-continent,50,0.0829,Per_Second,720,,Manual,Fair value proposition
SKU-8E5D8D64E8F6,t2d,t2d HIGHCPU 16,16 vCPU,16,X86-64,AUSTRALIA-SOUTHEAST1,AUSTRALIA-SOUTHEAST1,australia-southeast1-e,SUSE,premium ,OnDemand,$0.6753,$0.1724,False,20%, 45 % ,0,25/08/2024,€,pd-standard,10,0,,NVIDIA_A100_40GB,2.0,$7.3429,australia,up to 1000GB,"€0,1927/GB",Per_Second,approx 500,5562.66,Calculator,Overpriced for the specifications
SKU-A574F8A83030,n2d,n2d-highmem-64, 64vcpus , 512GB ,arm64,me-central1,ME-CENTRAL1,mecentral1e,linux,Standard,on-demand,4.9518,US$ 1.0871,N,30%,0.57,False,04-10-2024,usd,pd-ssd,50 GB,1,,,,0,australia,200,0.1969,per-second,730,"3662,73 USD",Pricing table,"Affordable and reliable, highly recommended"
SKU-91CF80F37B1B,c3,c3-highmem-32,32,256,X86-64,asia-northeast1,ASIA-NORTHEAST1,asia-northeast1-e,Linux,Premium,OnDemand,2.6222 USD,US$ 0.4753,False,0.2,0.45,YES,2025-05-03,US$,PD-STANDARD,25,0,,nvidia_v100,1.0,2.5043,intercontinental,100,0.1188,per minute,730,$4133.87,Manual,"Excellent value for money, great performance to cost ratio"
SKU-869665479969,e2,e2-standard-64,64,256 GB,X86-64,europe-west4,EUROPE-WEST4,europe-west4-c,Windows Server 2019,Standard,on-demand,$3.7610,1.3461,no,30%,0.5,False,25-09-2025,US$,pd_ssd,50 GB,0,,,0.0,,intercontinental,up to 500GB,0.1259,hourly,571,$2218.94,Manual,Great pricing for the compute power
SKU-ECF7FAB67366,n2d,n2d-highcpu-96,96 vCPU,96,arm64,EUROPE-NORTH1,europe_north1,europenorth1c,SUSE,premium ,on-demand,"€4,1792","€1,8079",YES,0.25, 45 % ,False,10-09-2024,EUR,pd-standard,10GB,0,0,,0.0,,china,1000,"€0,2227/GB",hourly,730,$3012.00,Manual,"Excellent value for money, great performance to cost ratio"
SKU-F350E8EA0197,c2,c2-highcpu-96 ,96,96GB,arm64,australia-southeast1 ,australia-southeast1,australia-southeast1-e ,linux,Standard,on-demand,4.5384 USD,$1.0173,, 20 % ,0.57,True,2023-04-28,EUR,PD-BALANCED,100 GB,0,0,NVIDIA_L4,2.0,1.1934 USD,intercontinental,50,"0,1252 /GB",hourly,730,$4264.48,Pricing table,Very cost-effective for our use case
SKU-C60E959A0F2F,e2,e2STANDARD32,32,128,arm64,northamerica-northeast1,northamerica_northeast1,NORTHAMERICA-NORTHEAST1-C,SUSE,STANDARD,on_demand,"1,3572",0.4313,Y,0.3,50%,Y,05-03-2024,usd,pd-balanced,25 GB,2,0,,,,china,50,"0,2244 /GB",hourly,609,,Calculator,Excellent price-performance ratio
SKU-A8040AD98107,e2,e2-highcpu-96,96,96,X86-64,southamerica_east1,SOUTHAMERICA-EAST1,southamericaeast1a,Windows Server 2022,STANDARD,on-demand,5.0375 USD,2.2393 USD,no, 30 % ,50%,no,06/15/2024,usd,pd-standard,10,4,,,0.0,0,intercontinental,up to 50GB,$0.126/GB,per minute,720,,Pricing table,Acceptable cost for the specifications
SKU-A34536F309E9,c2,c2-highmem-2,2 vCPU,16,x86_64,us_east1,us-east1,useast1b,SUSE,STANDARD,on_demand,US$ 0.1618,0.0245,true,,0.57,False,2023-08-13,US$,PD-BALANCED,25 GB,0,,,0.0,0,same-continent,up to 50GB,0.0812,hourly,730,$124.70,Pricing table,"Expensive option, not recommended"
SKU-F9D05B055527,n2,n2-standard-64, 64vcpus ,256,x86_64,europe-west1,europe_west1,europe-west1-e,Windows Server 2019,Standard,on_demand,4.9201,2.2106,Y,0.3, 45 % ,1,2023-10-31,US$,pd_standard,100,0,,,0.0,0,china,1000,$0.222/GB,hourly,approx 500,,Manual,Cost prohibitive for small projects
SKU-3C0FA1D4A1BB,a2,a2 STANDARD 96,96, 1152GIB ,X86-64,Us West1,us_west1,us-west1-b,Windows Server 2022,Premium,OnDemand,12.9867,5.1296,, 25 % ,0.57,YES,17-12-2024,USD,pd_ssd,25,1,,,0.0,0,australia,up to 50GB,0.1923,per minute,730,"8175,96 USD",Pricing API,Satisfied with the cost and performance
SKU-84B0FAB05D8B,e2,e2 HIGHCPU 64,64,64 GB,X86-64,Us East4,us-east4,us-east4-b,Linux,STANDARD,OnDemand,US$ 1.5942,$0.3053,Y,0.3,0.57,Y,07-12-2024,US$,PD-SSD,25 GB,4,,,0.0,,same-continent,up to 50GB,"0,0788 /GB",hourly,approx 500,1171.95,Calculator,Great price point for the resources provided
SKU-2C03D89C168E,C3,c3-highmem-16,16,128,X86-64,Us East1,us_east1,Us East1 A ,RHEL,STANDARD,on_demand,1.3355,0.5394,False,0.2,0.57,,2025/08/23,usd,pd-standard,50,0,375,NVIDIA_K80,4.0,0.8833,same-continent,1000,0.08 USD/GB,hourly,varies,$1879.99,Pricing API,"Affordable and reliable, highly recommended"
SKU-20BE2921263B,n2d,N2D HIGHCPU 2, 2vcpus ,2 GB,arm64,Sydney,australia_southeast1,australia-southeast1-e,RHEL,premium ,on-demand,0.1022 USD,0.0189 USD,,0.2, 45 % ,true,01/06/2025,€,PD-SSD,25,1,,,0.0,0,australia,1000,0.1931,hourly,approx 500,"249,23 USD",Pricing table,Great pricing for the compute power
SKU-BEABDB382CAB,n1,n1-standard-2,2,8GiB,x86_64,Europe West1,europe-west1,Europe West1 E ,linux,premium ,on_demand,0.0975,0.0427,Y,20%,,0,10/23/2025,usd,pd-ssd,25 GB,0,,,0.0,0,same-region,up to 100GB,0.0101,hourly,approx 500,,Pricing API,Reasonable cost for enterprise use
SKU-BC899E916264,t2d,t2d-highcpu-4,4,4 GiB,arm64,us-east1,US-EAST1,us-east1-d,Windows Server 2019,Standard,on_demand,0.1905,US$ 0.0396,N,25%,,no,23-10-2025,usd,pd-standard, 25gb ,4,,,0.0,0,intercontinental,up to 50GB,0.13 USD/GB,per-second,730,"146,34 USD",Manual,Expensive and not justified
SKU-38A5E5AC8CED,c2,C2 HIGHCPU 96,96 vCPU,96,x86_64,me-central1,me-central1,me-central1-a,SUSE,Premium,on-demand,$5.3480,"1,5246",true,25%,45%,no,2025-10-03,USD,pd-standard,10,1,750,,0.0,0,same-region,200,0.0101,Per_Second,,,Calculator,Pricing is acceptable
SKU-B254D09B6603,c3,c3 HIGHMEM 32, 32vcpus ,256,x86_64,Us East1,us-east1,us-east1-a,linux,STANDARD,on-demand,"2,5248",$0.6199,N, 20 % ,,N,2024-09-13,€,pd-balanced,100 GB,0,,,0.0,,china,up to 100GB,"€0,2198/GB",per minute,730,,Pricing table,Not affordable for our budget
SKU-3FB530E0F866,t2d,t2d-standard-32,32,128,X86-64,europe_west1,europe_west1,europe-west1-c,SUSE,Premium,OnDemand,1.5088,"€0,3658",False, 25 % , 57 % ,N,2025/01/04,€,pd-balanced,50,1,,,,0,same-continent,500,0.0836,per minute,720,$1042.52,Pricing table,Excellent balance of price and performance
SKU-34800003E0EE,t2d, t2dhighcpu96 ,96,96,X86-64,us-central1,US-CENTRAL1,Us Central1 C ,RHEL,Premium,OnDemand,"€3,3393",$1.2137,False, 30 % ,,0,20-11-2023,€,pd_ssd,25,2,750,,,0,china,up to 1000GB,0.2368,per_second,730,$2464.49,Manual,Pricing is unreasonable
SKU-6D050F0A6A10,c3,c3-highmem-8,8 vCPU,64,arm64,US Central (Iowa),us-central1,us-central1-e,Linux,STANDARD,OnDemand,$0.6036,$0.2268,True, 30 % , 45 % ,YES,2024-05-16,US$,PD-SSD,50 GB,0,,,0.0,,australia,10,0.20 USD/GB,hourly,varies,$451.12,Calculator,Cost prohibitive for small projects
SKU-DAEBA048CFF1,t2d,t2d-highcpu-16, 16vcpus ,16,arm64,São Paulo,SOUTHAMERICA-EAST1,southamerica-east1-d,Windows Server 2022,Standard,OnDemand,0.936,,,0.25, 57 % ,1,2024-11-24,usd,pd_ssd,10GB,0,,NVIDIA_T4,2.0,0.6448,australia,10,0.1972,per minute,approx 500,"1328,53 USD",Manual,Expensive and not justified
SKU-4F27A3F7393E,T2D,t2d HIGHCPU 8,8 vCPU,8GB,X86-64,europe-north1,EUROPE-NORTH1,europe-north1-c,linux,Standard,OnDemand,"0,2397","0,0589",False, 20 % ,0.57,,07/14/2023,EUR,PD-SSD,25,2,,,0.0,,china,up to 100GB,0.2369,per minute,730,,Pricing API,Overpriced for the specifications
SKU-588F732D6158,n2,n2-standard-96 ,96 vCPU,384GB,X86-64,Europe West (Belgium) ,EUROPE-WEST1,europe-west1-a ,Windows Server 2022,premium ,on-demand,$7.3609,3.0644,true,,57%,Y,2025/06/30,usd,pd_standard,10,4,,NVIDIA_K80,1.0,0.2128 USD,intercontinental,1000,$0.120/GB,hourly,730,"5649,55 USD",Pricing table,Pricing is in line with market rates
SKU-3E06FBDC0ACD,n2,n2-standard-32,32 vCPU,128,x86_64,AUSTRALIA-SOUTHEAST1,AUSTRALIA-SOUTHEAST1,australia-southeast1-f,SUSE,premium ,on-demand,2.1334,0.3396,Y,,50%,no,2024-07-31,EUR,pd-standard,25,0,0,,,,same-region,200,0.0104,per minute,,$1416.03,Manual,"Moderate cost, suitable for most use cases"
SKU-94FAFA1C7C94,t2d,t2d-highcpu-96,96 vCPU,96,X86-64,asia-northeast1,asia_northeast1,asianortheast1a,RHEL,Premium,on_demand,$3.7464,0.8727,False,,0.57,true,27-02-2023,€,PD-BALANCED, 50gb ,0,,,0.0,0,intercontinental,100,0.1172,per minute,730,,Calculator,Too expensive for what you get
SKU-B4E2A816C510,t2d,t2d-standard-32, 32vcpus ,128GiB,x86_64,Europe West (Belgium),europe_west1,europe-west1-c,RHEL,premium ,on-demand,$1.5635,0.6534,, 25 % ,,False,03-08-2024,US$,pd-ssd,10,4,375,,0.0,0,australia,10,0.1841,per_second,730,"1144,89 USD",Manual,"Average pricing, acceptable for standard workloads"
SKU-CEC078C38ACC,n1,N1 STANDARD 32,32,120GB,arm64,europe-west4,europe_west4,europe-west4-b,Linux,Premium,on_demand,1.4844,0.2418 USD,true,,0.45,1,20-11-2023,EUR,pd-ssd,10GB,0,0,,0.0,0,same-region,up to 10GB,0.01 USD/GB,per_second,,"998,58 USD",Manual,Fair value proposition
SKU-A2D89B7AEF93,A2,a2-highmem-16,16,256,arm64,europe-west4,europe_west4,Europe West4 D ,RHEL,premium ,on_demand,$2.5324,0.8468 USD,,0.3,0.45,true,2025-02-16,usd,PD-BALANCED,10 GB,0,,,,,same-continent,500,0.08 USD/GB,per-second,,$2214.35,Pricing table,Excellent performance at a reasonable price
SKU-0CB8C328166B,E2,e2-highmem-64 ,64,512 GB,X86-64,us-central1 ,us-central1,US-CENTRAL1-F ,Linux,Standard,OnDemand,2.921,US$ 0.5907,YES, 25 % ,57%,0,17-07-2024,USD,PD-BALANCED,50,0,,NVIDIA_H100_80GB,1.0,"5,4125",same-region,up to 1000GB,0.01 USD/GB,per_second,,,Pricing table,Overpriced for the specifications
SKU-F9B68E753B58,t2d,t2d-highmem-32,32,256,arm64,me-central1,me-central1,me-central1-e,Linux,Standard,OnDemand,1.8387,"0,3278",1,0.2,45%,True,2024-05-03,usd,pd_ssd,50 GB,1,,NVIDIA_V100,1.0,2.5330 USD,same-continent,100,0.083,hourly,720,"3164,43 USD",Manual,"Fair price point, meets expectations"
SKU-330D1C2BBE1F,n1,n1highcpu96,96,86.4,x86_64,europe-north1,europe-north1,Europe North1 F ,Windows Server 2019,Premium,on-demand,5.2707,1.4402 USD,no,0.25,45%,Y,2023/07/21,EUR,pd-ssd,100 GB,2,,,0.0,,same-continent,1000,0.0786,hourly,385,,Pricing API,"Average cost, meets basic requirements"
SKU-60DD89C2FC30,e2,e2-standard-64,64,256,x86_64,europe_north1,EUROPE-NORTH1,EUROPE-NORTH1-D,SUSE,STANDARD,on-demand,"€2,5935",—,Y,25%,0.57,0,18/10/2025,€,pd_standard, 50gb ,1,375,,0.0,,same-continent,up to 50GB,"0,0808 /GB",hourly,730,$1899.27,Pricing API,Great pricing for the compute power
SKU-431D57A5A2B0,c2,c2-standard-96,96,384,X86-64,asia_east1,asia-east1,asia-east1-d,Windows Server 2019,STANDARD,OnDemand,7.9197,,False,,,,2024/09/05,usd,PD-STANDARD,100,0,,,0.0,0,intercontinental,up to 100GB,$0.121/GB,Per_Second,455,$3619.56,Pricing API,Excellent price-performance ratio
SKU-E4FBE6A693F5,n2,n2-highcpu-32,32 vCPU,32 GiB,arm64,Tokyo,asia-northeast1,asia-northeast1-f,RHEL,premium ,on_demand,1.5513,0.5676,0,0.2, 50 % ,N,2025/10/28,US$,pd_balanced,50 GB,1,,,0.0,0,same-region,up to 100GB,$0.010/GB,hourly,177,267.99,Manual,Not cost-effective for our needs
SKU-D92227343350,a2,A2 HIGHCPU 8, 8vcpus ,16,x86_64,us-east1,us-east1,us-east1-a,Windows Server 2019,premium ,on_demand,0.6197,"0,1681",true, 20 % ,,YES,05/10/2024,usd,pd_ssd,100,2,,,0.0,0,same-continent,100,0.08 USD/GB,per_second,720,,Pricing table,Cost prohibitive for small projects
SKU-37CB349B34D6,n1,n1HIGHCPU32,32 vCPU, 28.8GB ,x86_64,europe-west4,europe-west4,EUROPE-WEST4-A,Windows Server 2022,Premium,on-demand,US$ 1.9487,"0,5352",False,, 50 % ,true,18/09/2024,usd,PD-SSD,25GB,2,,,0.0,0,australia,50,"0,1863 /GB",Per_Second,720,1416.66,Calculator,Expensive and not justified
SKU-EEECE1B4CF75,n2,N2 HIGHMEM 64,64,512,X86-64,ASIA-NORTHEAST1,asia_northeast1,asia-northeast1-a,SUSE,STANDARD,OnDemand,,1.0277 USD,Y,0.2, 50 % ,N,2025/05/05,EUR,pd_ssd,50,0,0,,,0,intercontinental,1000,0.12 USD/GB,hourly,720,$3683.24,Manual,Too expensive for what you get
SKU-E2538F6CEE8E,a2,a2-highcpu-64,64 vCPU,128 GiB,x86_64,southamerica-east1,southamerica-east1,southamerica-east1-c,Linux,Premium,OnDemand,4.4872,1.9764 USD,False,0.3,50%,0,2024/08/16,usd,pd_standard,100,0,,,0.0,,intercontinental,500,0.1218,per_second,730,"3340,58 USD",Pricing table,Too costly relative to resources
SKU-86BD62D4DA55,a2,a2-highmem-96,96 vCPU,1536,x86_64,ASIA-EAST1,asia-east1,asia-east1-e,RHEL,Premium,OnDemand,"15,3262",3.7653,1, 20 % ,50%,N,2025-03-09,EUR,pd_ssd,50,4,,,,,australia,500,0.1943,per_second,approx 500,,Manual,Overpriced for the specifications
SKU-CF2401CB6303,n2d,n2d-standard-16,16,64,arm64,asia-southeast1,asia_southeast1,Asia Southeast1 C ,Linux,Standard,on-demand,US$ 0.8733,0.1424 USD,true, 20 % , 45 % ,False,2025-03-13,usd,PD-BALANCED,100,0,750,,,0,same-continent,1000,$0.082/GB,Per_Second,720,"603,24 USD",Manual,"Average cost, meets basic requirements"
SKU-B5EB15B0C0B5,n2,N2 STANDARD 4,4,16,x86_64,southamerica-east1,SOUTHAMERICA-EAST1,southamerica-east1-b,SUSE,premium ,on_demand,0.284,$0.0432,N, 25 % , 50 % ,1,09/03/2025,EUR,pd_ssd,10,2,,,,0,australia,100,0.19 USD/GB,per-second,720,,Pricing API,"Poor value, consider alternatives"
SKU-04612E808D2D,a2,a2 HIGHCPU 32,32,64,arm64,EUROPE-WEST1,EUROPE-WEST1,europe-west1-c,Windows Server 2022,Standard,on-demand,$2.6710,$0.6546,YES,,0.57,True,05/14/2025,EUR,pd_standard,50,1,,,0.0,0,same-region,10,0.01 USD/GB,per minute,720,$1925.22,Calculator,"Moderate cost, suitable for most use cases"
SKU-D2AA70EA90E5,c2,c2-standard-4,4 vCPU,16,X86-64,asia-southeast1,ASIA-SOUTHEAST1,asia-southeast1-e,SUSE,Standard,on_demand,0.2728,0.1182,False,0.2, 50 % ,Y,10/25/2024,usd,PD-STANDARD,100,1,,,,0,china,up to 50GB,$0.223/GB,per minute,405,,Pricing API,"Expensive option, not recommended"
SKU-FDAF691DC829,C2, c2-highcpu-32 ,32,32,x86_64,southamerica-east1,SOUTHAMERICA-EAST1,Southamerica East1 A ,Linux,STANDARD,OnDemand,$1.6173,0.435,no,0.25, 45 % ,0,24/08/2024,€,pd_balanced,100 GB,0,,,,0,australia,100,"0,1883 /GB",per_second,720,,Pricing API,Very cost-effective for our use case
SKU-EB07FFF65245,a2,a2-highcpu-4,4,8,X86-64,asia-northeast1,asia_northeast1,asianortheast1a,linux,premium ,on_demand,0.2544,0.0886,,0.25,,,2023/09/14,USD,pd-balanced,25,1,,nvidia_h100_80gb,2.0,"10,3033",china,up to 10GB,0.2372,per-second,730,7711.97,Pricing API,Standard pricing structure
SKU-78C34400CABA,n2,n2-highcpu-4, 4vcpus ,4,x86_64,Singapore,ASIA-SOUTHEAST1,asia-southeast1-f,RHEL,Premium,on-demand,"0,2022",$0.0545,False,30%,0.57,no,2024/11/05,€,pd_balanced,50GB,0,,,0.0,,same-region,10,0.0098,per_second,720,,Pricing API,"Good value, meets our requirements perfectly"
SKU-B19AC6EF8815,a2,a2-highmem-4,4,64,x86_64,europe-north1,europe-north1,europe-north1-d,Windows Server 2022,STANDARD,on_demand,0.6706,"€0,1183",no, 20 % ,,Y,2025/07/21,EUR,PD-SSD,10GB,2,750,NVIDIA_L4,4.0,2.3935 USD,intercontinental,200,0.121,per-second,720,"2053,48 USD",Pricing table,Excellent balance of price and performance
